game_number,Date,Team,Opponent,Name,Projected_PTS,Actual_PTS,Projected_REB,Actual_REB,Projected_AST,Actual_AST,Projected_TOV,Actual_TOV,Projected_STL,Actual_STL,Projected_BLK,Actual_BLK,Projected_FG3A,Actual_FG3A,Projected_PF,Actual_PF,Projected_FGM,Actual_FGM,Projected_FGA,Actual_FGA,Projected_OREB,Actual_OREB,Projected_FTA,Actual_FTA
409,12/27/17,LAL,MEM,Andrew Bogut,1.4,2,2.54,9,0.64,1,1.09,1,0.18,0,0.57,0,0,0,1.18,4,0.63,1,1.01,1,0.66,5,0.16,0
409,12/27/17,LAL,MEM,Josh Hart,5.95,9,3.79,8,1.14,2,0.86,0,0.92,0,0.63,0,0.84,1,1.35,4,2.08,3,5.04,5,0.53,4,1.3,2
409,12/27/17,LAL,MEM,Kyle Kuzma,21.58,9,8,8,2.54,1,2.3,1,0.62,2,0.76,0,2.55,1,2.02,4,7.83,4,15.82,24,1.95,2,4.4,0
409,12/27/17,CLE,MEM,Larry Nance Jr.,6.16,12,5.74,9,1.38,1,0.74,0,0.89,1,0.85,0,0.01,0,2.28,1,2.59,5,4.5,7,1.91,5,1.56,2
409,12/27/17,LAL,MEM,Alex Caruso,2.61,0,1.5,0,1.01,0,0.36,0,0.2,0,0.24,0,0.2,0,0.54,1,0.94,0,2.22,1,0.38,0,0.72,0
409,12/27/17,CLE,MEM,Jordan Clarkson,20.36,22,4.12,4,5.42,2,2.55,2,0.99,0,0.04,1,1.69,5,1.41,2,7.9,7,17.54,17,1.28,2,3.75,5
409,12/27/17,OKC,MEM,Corey Brewer,2.75,0,1.05,1,0.54,0,0.71,0,0.64,0,0.19,0,0.17,0,0.72,0,1.02,0,2.44,0,0.18,0,0.81,0
410,12/27/17,DAL,IND,Salah Mejri,3.32,5,3.65,4,0.6,2,0.56,0,0.34,1,0.69,0,0,0,1.76,1,1.45,2,2.24,3,1.15,2,0.84,2
410,12/27/17,DEN,IND,Devin Harris,7.46,10,1.66,3,1.79,2,1.06,0,0.63,0,0.18,1,0.79,1,1.77,2,2.49,4,6,8,0.25,0,2.04,1
410,12/27/17,DAL,IND,Wesley Matthews,11.74,12,3.14,4,2.49,3,1.55,1,0.97,2,0.23,0,2.39,1,2.19,1,4.23,5,10.79,9,0.35,0,1.09,1
410,12/27/17,DAL,IND,Dirk Nowitzki,12.48,15,5.78,7,1.67,3,0.92,0,0.47,1,0.98,1,1.85,1,2.12,1,4.78,7,10.31,10,0.7,0,1.19,0
410,12/27/17,DAL,IND,Harrison Barnes,18.8,13,6.94,2,2.35,2,1.83,2,0.66,0,0.23,0,1.3,1,1.36,1,7.23,5,16.08,12,1.57,0,3.71,4
410,12/27/17,DAL,IND,Dwight Powell,7.21,12,4.7,3,1.1,0,0.8,0,0.53,1,0.58,0,0.37,0,1.88,2,3,4,5.54,6,1.39,0,1.24,5
410,12/27/17,DAL,IND,Dennis Smith Jr.,11.47,9,4.05,4,3.81,1,2.27,2,0.78,1,0.42,0,1.25,1,1.91,3,4.63,4,12.08,9,1.1,0,1.43,0
410,12/27/17,DAL,IND,J.J. Barea,11.12,4,3.42,0,5.24,7,2.05,2,0.49,1,0.05,0,1.79,0,1.54,0,4.22,2,9.69,6,0.33,0,1.17,0
410,12/27/17,DAL,IND,Yogi Ferrell,9.25,13,2.56,3,2.29,4,1.07,1,0.61,0,0.09,1,1.46,2,1.59,1,3.43,5,7.93,8,0.29,0,1.13,2
410,12/27/17,DAL,IND,Maxi Kleber,7.77,5,4.36,5,0.94,2,0.52,1,0.41,0,0.77,0,0.76,1,2.04,0,3.12,2,5.88,7,1.34,2,1.1,0
410,12/27/17,IND,DAL,Alex Poythress,1.76,0,0.73,1,0.15,0,0.07,1,0.12,0,0.1,0,0.18,0,0.26,2,0.66,0,1.39,0,0.2,1,0.34,0
410,12/27/17,IND,DAL,Myles Turner,17.03,16,7.72,6,1.92,0,1.6,2,0.54,2,1.81,2,1.15,1,2.29,1,6.33,6,12.51,12,1.25,1,4.21,4
410,12/27/17,IND,DAL,Thaddeus Young,11.67,11,5.71,1,1.88,3,1.09,2,1.61,2,0.48,0,0.99,1,1.45,2,5.01,5,10.05,11,1.78,0,1.13,0
410,12/27/17,IND,DAL,Domantas Sabonis,13.66,6,8.52,8,2.55,4,2.22,1,0.56,1,0.66,1,0.18,0,2.28,2,5.3,3,9.88,7,2.25,2,3.82,0
410,12/27/17,IND,DAL,Cory Joseph,9.15,10,3.15,1,3.25,6,1.1,2,1.25,0,0.32,1,1.2,0,1.14,2,3.35,5,7.53,9,0.27,0,1.36,0
410,12/27/17,IND,DAL,Bojan Bogdanovic,17.18,13,3.69,4,1.56,2,1.59,2,0.98,0,0.09,0,2.53,2,1.25,3,6.22,5,12.96,13,0.27,0,2.58,2
410,12/27/17,IND,DAL,Darren Collison,14.34,16,3.47,3,5.63,7,1.61,1,1.37,1,0.2,0,1.51,2,1.45,1,5.25,5,10.64,13,0.66,1,2.67,4
410,12/27/17,IND,DAL,Joe Young,5.46,6,1.4,0,1.2,0,0.45,0,0.21,0,0,0,0.26,2,0.68,0,2.2,2,4.86,2,0.21,0,1.19,0
410,12/27/17,IND,DAL,Lance Stephenson,14.12,16,8.6,15,4.04,5,2.36,5,0.89,2,0.37,0,1.22,2,1.97,4,5.57,7,12.49,12,1.28,2,2.6,0
411,12/28/17,HOU,BOS,Nene,9.09,10,4.86,4,1.49,0,1.42,0,0.64,2,0.63,0,0,0,2.62,3,3.49,5,5.98,9,1.21,0,3.01,0
411,12/28/17,HOU,BOS,Trevor Ariza,14.27,11,6.35,6,1.73,0,1.08,0,1.85,1,0.33,0,3.02,3,2.05,2,4.92,3,11.38,5,0.77,1,1.55,3
411,12/28/17,HOU,BOS,Eric Gordon,22.95,24,2.8,3,2.6,3,2.58,1,0.86,1,0.66,0,3.86,4,2.07,1,7.55,9,18.13,23,0.44,0,4.79,3
411,12/28/17,HOU,BOS,Gerald Green,3.38,0,1.12,1,0.6,0,0.3,0,0.17,0,0.12,0,0.46,0,0.44,3,1.24,0,3.11,3,0.18,0,0.53,0
411,12/28/17,HOU,BOS,PJ Tucker,7.01,3,9.1,9,1.05,0,1.19,2,1.4,1,0.46,1,1.47,0,3.18,3,2.35,1,6.3,2,1.91,2,1.07,2
411,12/28/17,HOU,BOS,Ryan Anderson,10.66,9,7.67,8,1.14,1,0.94,2,0.56,1,0.61,1,2.4,2,2.35,4,3.66,3,8.63,7,2.2,1,1.2,2
411,12/28/17,HOU,BOS,Tarik Black,5.01,3,5.11,3,0.75,1,1.38,2,0.69,0,0.81,1,0.02,0,2.45,3,2.07,1,3.95,2,1.61,2,1.6,4
411,12/28/17,HOU,BOS,James Harden,36.61,34,6.84,6,11.27,10,5.44,8,2.14,2,0.75,0,4.84,5,2.79,4,11.3,7,25.93,27,0.73,0,10.64,15
411,12/28/17,BOS,HOU,Daniel Theis,6.58,0,5.08,1,0.86,0,1.46,1,0.62,0,0.66,0,0.2,0,2.89,0,2.54,0,4.89,1,1.3,0,1.66,0
411,12/28/17,BOS,HOU,Marcus Smart,10.61,13,3.78,6,4.43,5,2.79,2,1.42,2,0.39,3,1.63,1,3.06,1,3.63,6,10.95,14,0.82,1,2.36,0
411,12/28/17,BOS,HOU,Jayson Tatum,16.11,19,6.41,5,1.42,1,1.47,0,1.09,2,0.76,1,1.74,0,2.79,0,5.51,5,10.5,11,0.92,0,4.01,11
411,12/28/17,BOS,HOU,Shane Larkin,7.41,2,2.5,1,2.47,2,1.1,0,0.74,0,0.18,0,1.09,0,2.16,3,2.44,1,6.55,2,0.33,0,1.69,0
411,12/28/17,BOS,HOU,Terry Rozier,9.76,13,4.51,5,2.05,1,0.71,0,1.1,2,0.09,1,1.63,2,1.58,2,3.5,5,8.84,8,0.67,0,1.42,1
411,12/28/17,BOS,HOU,Kyrie Irving,26.35,26,3.21,4,5.29,4,2.23,6,1.26,2,0.29,1,2.86,1,2.59,3,9.67,9,19.79,18,0.55,3,4.64,8
411,12/28/17,BOS,HOU,Marcus Morris,7.44,10,3.67,4,1.02,0,0.67,3,0.51,0,0.19,1,0.77,2,1.59,4,2.71,4,6.56,11,0.38,1,1.5,2
411,12/28/17,BOS,HOU,Al Horford,14.56,9,8.19,8,4.43,4,1.99,3,0.72,1,0.9,0,1.5,1,2.17,2,5.87,4,11.12,10,1.56,0,1.74,2
411,12/28/17,BOS,HOU,Aron Baynes,5.22,2,3.82,3,0.56,0,0.85,0,0.28,0,0.41,0,0,0,2.02,4,2.2,1,4.39,1,0.97,2,1.09,0
412,12/28/17,MIN,MIL,Nemanja Bjelica,4.09,0,2.15,0,0.48,0,0.52,2,0.33,0,0.17,0,0.61,0,1.01,2,1.48,0,2.8,0,0.39,0,0.64,0
412,12/28/17,MIN,MIL,Taj Gibson,11.52,12,7.43,7,1.47,0,1.24,1,0.68,0,0.53,1,0.17,0,3.43,0,4.71,5,8.37,7,2.55,1,2.4,5
412,12/28/17,MIN,MIL,Gorgui Dieng,4.95,0,4.16,8,1.09,0,0.8,0,0.64,0,0.33,0,0.22,0,1.56,1,1.81,0,4,2,1.23,2,1.46,0
412,12/28/17,MIN,MIL,Karl-Anthony Towns,20.49,22,11.2,5,2.26,4,2.51,2,0.85,1,1.04,1,1.41,4,4.33,2,7.33,8,14.38,12,2.95,1,5.37,3
412,12/28/17,MIN,MIL,Jimmy Butler,23.13,20,5.29,5,5.04,7,2.24,4,1.52,2,0.29,0,1.19,1,1.53,2,7.87,6,17.01,16,1.23,2,7.15,7
412,12/28/17,MIN,MIL,Tyus Jones,9.71,6,3.67,4,5.02,5,1.53,1,1.98,5,0.13,0,1.16,0,2.64,2,3.35,2,7.05,5,0.46,0,2.22,2
412,12/28/17,MIN,MIL,Marcus Georges-Hunt,0.71,0,0.39,0,0.25,0,0.1,0,0.06,0,0,0,0.04,0,0.28,0,0.25,0,0.57,0,0.1,0,0.21,0
412,12/28/17,MIN,MIL,Jamal Crawford,12.07,11,1.31,1,2.88,3,1.67,4,0.66,0,0.08,1,1.44,0,1.37,2,4.22,4,10.45,13,0.23,0,2.35,3
412,12/28/17,MIN,MIL,Aaron Brooks,3.48,4,0.78,0,1.25,0,0.78,1,0.26,0,0.08,0,0.47,0,0.89,1,1.34,2,3.21,2,0.22,0,0.42,0
412,12/28/17,MIN,MIL,Andrew Wiggins,15.79,21,3.49,3,1.66,1,1.71,1,0.95,1,0.4,0,1.19,4,2.11,2,5.89,7,14.05,14,0.99,0,4.58,6
412,12/28/17,MIL,MIN,Eric Bledsoe,16.26,26,3.73,3,4.54,6,2.92,4,1.38,5,0.55,0,1.46,2,2.69,2,5.91,8,12.78,15,0.86,0,4.04,8
412,12/28/17,MIL,MIN,Thon Maker,4.24,2,3.76,5,0.67,1,0.72,0,0.49,0,0.79,0,0.42,0,2.67,2,1.59,1,3.64,3,1.02,2,0.94,0
412,12/28/17,MIL,MIN,John Henson,9.13,14,6.92,4,1.29,0,1.4,0,0.47,1,1.21,0,0,0,3.2,2,4.04,7,6.48,7,1.9,0,2.08,0
412,12/28/17,MIL,MIN,Khris Middleton,21.51,14,5.34,7,4.5,4,2.47,2,1.02,1,0.16,0,2.24,2,3.97,3,8.08,5,16.55,11,0.59,0,3.46,2
412,12/28/17,MIL,MIN,Malcolm Brogdon,13.06,13,3.02,5,3.39,3,1.51,2,0.83,1,0.32,0,1.49,1,2.59,2,5.18,5,10.58,9,0.32,2,1.39,2
412,12/28/17,MIL,MIN,Matthew Dellavedova,4.32,4,1.6,0,2.5,2,1.33,1,0.3,0,0,0,0.72,0,1.71,1,1.56,2,3.91,2,0.37,0,0.54,0
412,12/28/17,MIL,MIN,Giannis Antetokounmpo,30.29,22,10.36,10,5.33,3,2.97,4,1.47,0,1.43,0,0.57,0,3.84,2,11.49,11,19.81,20,2.25,3,8.55,0
412,12/28/17,MIL,MIN,Tony Snell,7.88,4,2.44,2,1.53,2,0.55,2,0.53,1,0.35,0,1.53,0,1.86,0,2.93,1,5.69,5,0.21,0,0.73,2
413,12/28/17,IND,POR,Trevor Booker,5.47,2,4.05,6,1.29,0,0.86,0,0.39,0,0.39,0,0.06,0,1.33,0,2.34,1,4.53,2,1.2,0,1.16,0
413,12/28/17,PHI,POR,Jerryd Bayless,6.97,0,1.73,2,1.16,0,0.95,1,0.57,1,0.1,0,1.16,0,1.56,2,2.41,0,6.26,1,0.18,1,1.22,0
413,12/28/17,PHI,POR,Dario Saric,12.74,25,7.12,9,2.65,4,1.65,3,0.74,2,0.47,0,1.5,5,2.13,2,4.87,10,11.65,12,2.18,2,1.8,0
413,12/28/17,PHI,POR,Amir Johnson,4.61,4,4.12,1,1.07,0,0.92,0,0.56,0,0.89,1,0.08,0,2.06,4,1.94,2,3.6,5,1.3,0,1.05,0
413,12/28/17,PHI,POR,JJ Redick,16.13,19,2.75,1,3.19,2,1.43,0,0.68,0,0.13,0,2.37,4,2.16,3,5.56,7,12.96,18,0.22,0,2.79,1
413,12/28/17,PHI,POR,Joel Embiid,24.13,29,10.78,9,4.09,3,4.03,4,0.74,0,2.22,1,0.7,6,3.88,4,8.68,9,18.58,21,2.37,1,7.56,8
413,12/28/17,PHI,POR,T.J. McConnell,7.11,10,2.76,3,3.76,6,1.78,2,1.07,4,0.23,0,0.37,0,1.59,4,3.07,5,6.14,9,0.46,0,0.73,0
413,12/28/17,PHI,POR,Ben Simmons,13.98,17,7.53,4,6.53,8,3.05,3,1.83,1,0.84,0,0,0,2.17,4,6.06,7,12.25,17,1.69,1,3.49,3
413,12/28/17,PHI,POR,Robert Covington,13.42,4,5.89,2,1.62,5,1.71,0,1.68,0,0.91,0,2.75,1,3,3,4.58,1,11.2,2,0.93,0,1.8,2
413,12/28/17,POR,PHI,Evan Turner,8.17,8,2.88,2,2.47,1,1.51,2,0.89,0,0.37,0,0.32,1,1.6,2,3.15,3,7.57,7,0.31,0,1.82,2
413,12/28/17,POR,PHI,CJ McCollum,24.29,34,4.2,7,4.11,4,2.18,3,1.09,1,0.46,0,2.75,2,2.23,0,9.01,9,20.72,20,0.75,1,4.05,14
413,12/28/17,POR,PHI,Jusuf Nurkic,13.62,21,7.17,12,2.44,1,2.6,1,0.77,1,1.2,1,0,0,2.95,5,5.51,5,12.13,13,1.94,5,4.1,16
413,12/28/17,POR,PHI,Pat Connaughton,7.61,9,2.77,4,1.53,2,0.76,0,0.23,0,0.43,0,1.38,1,1.64,1,2.75,3,6.47,5,0.41,0,0.93,2
413,12/28/17,POR,PHI,Maurice Harkless,6.56,8,3.35,2,0.91,2,0.86,0,0.77,1,0.87,1,0.54,2,1.5,3,2.5,3,5.69,5,0.95,0,1.4,0
413,12/28/17,POR,PHI,Shabazz Napier,22.19,23,3.77,3,4.29,3,2.06,5,2.32,3,0.28,0,2.63,2,1.94,1,8.04,7,16.53,14,0.7,0,4.31,9
413,12/28/17,POR,PHI,Al-Farouq Aminu,10.79,0,7.4,10,1.28,0,1.3,2,0.97,1,1.01,0,2.33,0,2.09,1,3.6,0,8.88,4,1.48,1,1.71,2
413,12/28/17,POR,PHI,Zach Collins,5.69,1,4.41,4,1.31,2,1.53,1,0.46,0,0.77,0,0.52,0,2.49,0,2.08,0,5.76,2,1.12,0,2.04,2
413,12/28/17,POR,PHI,Ed Davis,6.7,10,8.23,2,0.61,0,1.19,0,0.8,0,0.93,1,0,0,2.48,4,2.56,5,5.26,5,2.76,0,2.35,0
414,12/28/17,LAC,ORL,Tobias Harris,21.28,21,5.95,3,2.2,2,1.15,2,0.79,1,0.36,0,2.87,2,1.94,3,8.03,8,17.34,17,1.19,0,2.7,4
414,12/28/17,DET,ORL,Langston Galloway,13.75,3,3.25,0,1.74,1,0.66,1,0.91,0,0.16,0,2.92,1,1.2,1,4.7,1,11.95,9,0.45,0,1.65,0
414,12/28/17,DET,ORL,Andre Drummond,16.12,17,14.61,17,4.32,5,3.2,3,1.49,1,1.42,2,0,0,3.34,4,6.58,7,12.31,15,4.8,8,4.79,4
414,12/28/17,DET,ORL,Reggie Bullock,11.99,13,2.84,3,1.56,3,0.53,2,1.5,1,0.32,0,1.58,3,1.54,2,4.99,5,10.21,7,0.76,0,0.79,0
414,12/28/17,DET,ORL,Anthony Tolliver,10.26,1,3.79,2,1.78,2,1.08,1,0.52,0,0.35,0,2.34,0,1.86,1,3.31,0,7.43,2,1.01,0,1.66,2
414,12/28/17,DET,ORL,Ish Smith,17.42,18,3.8,7,7.29,5,2.29,1,0.77,1,0.31,1,0.2,0,2.27,1,7.97,9,16.69,18,0.8,0,2.02,0
414,12/28/17,DET,ORL,Luke Kennard,7.4,8,2.29,2,1.68,0,1.02,4,0.84,0,0.23,0,1.07,2,0.92,2,2.77,3,6.78,8,0.45,0,1.03,0
414,12/28/17,DET,ORL,Eric Moreland,2.45,0,4.96,2,1.3,0,1.07,0,0.46,0,0.63,1,0,0,1.91,1,1.08,0,2.24,2,1.7,1,0.68,0
414,12/28/17,DET,ORL,Stanley Johnson,8.23,8,4.11,4,1.84,2,1,1,1.23,1,0.34,0,1.08,1,2.54,3,2.89,2,7.98,8,0.61,0,1.75,4
414,12/28/17,ORL,DET,Bismack Biyombo,6.79,12,8.66,12,0.82,0,1.7,2,0.38,1,1.72,1,0,0,2.31,3,2.69,5,5.75,7,2.09,3,2.55,2
414,12/28/17,ORL,DET,D.J. Augustin,7.34,5,1.94,0,3.06,2,1.41,1,0.71,1,0.01,0,1.11,1,0.97,0,2.33,2,5.24,4,0.26,0,1.85,0
414,12/28/17,ORL,DET,Aaron Gordon,17.67,14,8.69,7,2.35,2,1.53,5,0.69,0,0.89,1,2.11,2,1.45,2,6.41,6,13.14,12,1.46,1,3.64,0
414,12/28/17,ORL,DET,Evan Fournier,18.27,17,3.76,4,3.45,5,2.16,3,0.76,2,0.24,0,2.23,3,1.98,2,6.73,6,13.89,13,0.53,0,2.96,2
414,12/28/17,ORL,DET,Wes Iwundu,3.63,0,2.26,1,1,0,0.87,0,0.26,0,0.23,0,0.17,0,0.64,1,1.47,0,3.72,0,0.6,0,1.07,0
414,12/28/17,ORL,DET,Arron Afflalo,2.28,8,1.39,2,0.43,0,0.35,0,0.1,0,0.14,0,0.22,2,0.69,1,0.77,2,2.54,4,0.13,0,0.69,2
414,12/28/17,ORL,DET,Mario Hezonja,8.5,4,4.21,3,1.38,0,1.42,2,0.88,1,0.45,0,1.14,0,1.47,2,3.34,2,7.22,4,0.67,0,0.81,0
414,12/28/17,ORL,DET,Marreese Speights,8.48,16,3.3,5,0.98,1,0.83,0,0.35,0,0.6,1,1.93,2,1.52,6,2.95,5,8.24,13,0.58,2,1.08,4
414,12/28/17,ORL,DET,Jonathon Simmons,16.41,7,4.8,6,2.94,4,2.7,3,0.78,4,0.26,0,1.04,0,1.99,1,6.46,3,13.38,13,1.09,2,3.3,1
414,12/28/17,PHX,DET,Elfrid Payton,13.41,19,4.7,8,6.66,8,2.8,2,1.12,1,0.46,0,0.64,1,1.92,0,5.81,6,11.06,12,1.18,1,2.07,6
415,12/28/17,NYK,SAS,Ron Baker,2.32,2,0.69,1,1.46,1,0.86,1,0.69,0,0.11,0,0.44,0,0.69,1,0.7,0,2.36,1,0.12,0,0.64,3
415,12/28/17,NYK,SAS,Enes Kanter,13.94,12,9.56,6,1.77,1,1.59,2,0.74,0,0.56,0,0,0,2.49,3,6.08,5,10.4,10,3.04,2,2,2
415,12/28/17,NYK,SAS,Lance Thomas,5.76,0,3.62,2,0.52,2,0.77,1,0.56,0,0.05,1,0.68,0,1.85,2,2.04,0,5.6,1,1.04,1,1.23,0
415,12/28/17,NYK,SAS,Kyle O'Quinn,5.76,8,5.22,4,1.73,3,1.27,0,0.49,0,0.6,0,0,0,1.76,4,2.48,4,4.46,6,1.34,1,1.12,0
415,12/28/17,NYK,SAS,Michael Beasley,9.61,23,4.45,12,1.29,4,1.74,1,0.28,2,0.33,1,0.24,0,1.36,3,4.18,9,8.32,13,1.12,2,1.44,5
415,12/28/17,DAL,SAS,Doug McDermott,7.5,9,2.66,3,0.96,2,0.64,0,0.22,0,0.25,0,0.96,1,1.15,0,3.01,3,6.19,6,0.64,1,0.71,2
415,12/28/17,NYK,SAS,Courtney Lee,14.19,18,3.66,2,3.17,1,1.38,2,1.44,1,0.12,0,1.73,2,1.51,1,5.4,7,11.88,15,0.53,0,1.73,2
415,12/28/17,NYK,SAS,Frank Ntilikina,6.41,9,2.54,3,4.32,11,2.17,1,1.32,3,0.22,0,0.69,1,2.27,4,2.53,4,7.37,11,0.51,1,0.95,0
415,12/28/17,NYK,SAS,Jarrett Jack,6.79,8,3.05,4,4.65,5,1.96,0,0.79,0,0.11,0,0.34,0,1.48,2,2.89,3,6.74,11,0.32,1,0.9,2
415,12/28/17,NYK,SAS,Kristaps Porzingis,24.46,18,6.54,7,1.68,1,2.27,1,0.73,0,1.39,6,1.75,1,2.68,6,9.12,6,21.21,16,1.27,3,5.39,6
415,12/28/17,SAS,NYK,Danny Green,5.67,15,2.8,2,1.19,2,0.99,0,0.92,0,0.78,1,1.18,5,1.21,2,2.13,5,5.43,8,0.37,0,0.29,0
415,12/28/17,SAS,NYK,Pau Gasol,14.02,17,8.55,11,3.34,7,1.81,0,0.52,0,1.38,0,1.3,1,2.01,2,5.2,7,10.71,11,1.82,2,2.83,3
415,12/28/17,SAS,NYK,Manu Ginobili,8.26,2,2.26,1,2.06,3,1.54,3,0.85,0,0.35,0,0.92,0,1.26,2,2.92,1,6.99,3,0.37,0,1.77,0
415,12/28/17,SAS,NYK,Tony Parker,10.73,14,2.35,2,4.61,3,1.64,1,0.69,1,0.06,0,0.3,0,0.93,3,4.58,6,9.15,9,0.2,0,1.95,2
415,12/28/17,SAS,NYK,Dejounte Murray,5.06,8,3.43,1,1.63,1,1.13,0,0.51,0,0.25,0,0.08,0,0.94,1,1.99,3,4.91,4,0.94,0,1.31,7
415,12/28/17,SAS,NYK,Patty Mills,9.19,6,2.05,3,2.57,5,1.29,3,0.84,0,0.22,0,1.87,1,1.14,0,3.18,1,7.59,5,0.32,0,1.09,3
415,12/28/17,SAS,NYK,Davis Bertans,1.91,0,0.82,0,0.21,0,0.19,0,0.11,0,0.18,0,0.45,0,0.28,0,0.63,0,1.6,0,0.13,0,0.24,0
415,12/28/17,SAS,NYK,LaMarcus Aldridge,22.04,25,7.41,5,1.93,4,1.64,1,0.65,0,1.09,2,0.68,0,2.24,1,8.39,8,17.58,19,2.93,2,5.37,12
415,12/28/17,SAS,NYK,Bryn Forbes,5.08,10,1.3,2,0.73,1,0.4,0,0.46,0,0.06,0,1.02,2,0.81,4,1.9,4,4.52,9,0.25,0,0.55,0
415,12/28/17,SAS,NYK,Kyle Anderson,6.59,16,4.97,8,2.23,0,1.01,1,1.11,1,0.71,0,0.17,0,1.43,3,2.64,4,5.34,4,1.11,2,1.53,8
415,12/28/17,SAS,NYK,Brandon Paul,1.32,0,0.57,1,0.36,0,0.26,0,0.26,0,0.11,0,0.17,0,0.33,0,0.48,0,1.1,1,0.04,0,0.3,0
415,12/28/17,SAS,NYK,Rudy Gay,8.83,6,3.77,7,1.07,2,1.19,0,0.73,0,0.63,1,0.67,0,1.13,0,3.29,2,6.92,7,0.96,4,1.93,4
416,12/29/17,HOU,WAS,Zhou Qi,0.98,0,0.53,1,0.26,0,0.15,1,0.11,0,0.12,0,0.07,0,0.32,3,0.37,0,0.86,3,0.11,0,0.22,2
416,12/29/17,HOU,WAS,Trevor Ariza,13.5,7,6.19,5,1.39,2,1.1,0,1.48,1,0.42,0,2.96,1,2.41,2,4.5,3,10.45,11,0.9,0,1.75,0
416,12/29/17,HOU,WAS,Chris Paul,14.95,8,4.89,1,4.96,6,2.2,1,1.38,2,0.36,0,2.17,2,2.5,2,4.96,3,10.46,11,0.7,0,3.18,0
416,12/29/17,HOU,WAS,Eric Gordon,21.39,16,2.68,0,2.12,1,2.63,1,0.71,0,0.74,0,3.69,2,2.25,0,6.9,6,16.27,11,0.41,0,4.74,2
416,12/29/17,HOU,WAS,Gerald Green,4.08,18,1.46,2,0.49,0,0.41,0,0.15,2,0.19,0,0.59,4,0.69,1,1.49,6,3.53,10,0.27,1,0.67,2
416,12/29/17,HOU,WAS,PJ Tucker,7.38,2,9.25,2,0.84,1,1.26,1,1.15,0,0.58,0,1.43,0,3.72,3,2.47,1,6.01,5,2.13,0,1.26,0
416,12/29/17,HOU,WAS,Ryan Anderson,11.49,9,8.05,12,0.96,0,1.12,0,0.56,0,0.81,0,2.6,1,2.91,0,3.84,3,8.94,11,2.49,3,1.49,2
416,12/29/17,HOU,WAS,Tarik Black,4.15,10,4.52,11,0.57,0,1.33,1,0.49,2,0.94,1,0,0,2.67,1,1.74,4,3.19,6,1.64,3,1.32,2
416,12/29/17,HOU,WAS,James Harden,35.2,20,6.62,1,9.06,4,5.45,5,1.81,1,0.9,1,4.67,1,3.25,1,10.56,7,23.89,14,0.76,1,10.85,6
416,12/29/17,WAS,HOU,Markieff Morris,12.24,6,5.66,9,1.52,1,1.94,2,0.76,0,0.46,0,1.2,0,4.29,2,4.8,1,9.72,7,1.3,0,1.81,4
416,12/29/17,WAS,HOU,Tomas Satoransky,5.3,6,2.33,3,2.66,4,0.5,3,0.46,0,0.03,1,0.45,0,1.21,0,2.08,3,4,3,0.54,2,1.11,0
416,12/29/17,WAS,HOU,John Wall,18.75,17,3.85,2,8.25,4,3.25,4,1.16,5,0.58,0,1.37,2,2.3,3,6.66,7,15.99,10,0.54,0,5.78,2
416,12/29/17,WAS,HOU,Jodie Meeks,6.47,13,1.78,5,0.85,1,0.53,4,0.59,1,0.03,0,0.89,3,0.88,0,2.02,4,5.66,8,0.2,0,1.74,3
416,12/29/17,WAS,HOU,Chris McCullough,1.33,4,0.63,2,0.39,0,0.18,0,0.05,0,0.1,0,0.09,0,0.37,0,0.53,2,1.11,3,0.13,1,0.27,0
416,12/29/17,WAS,HOU,Bradley Beal,23.47,21,4.51,2,3.91,1,2.11,0,1.15,0,0.31,0,2.3,3,2.26,1,8.51,9,18.7,17,0.93,0,5.24,0
416,12/29/17,WAS,HOU,Ian Mahinmi,3.72,3,3.33,5,0.75,0,1.13,1,0.53,1,0.33,2,0,0,2.38,3,1.37,1,2.68,1,1.21,2,1.31,2
416,12/29/17,WAS,HOU,Otto Porter Jr.,15.25,26,7.11,6,1.94,7,0.77,1,1.52,2,0.41,1,1.79,7,2.46,1,6.06,9,11.63,16,1.28,1,1.67,1
416,12/29/17,WAS,HOU,Marcin Gortat,7.5,4,6.33,7,1.6,2,1.03,0,0.58,0,0.4,1,0,0,2.16,1,3.14,2,5.69,3,1.36,1,1.93,0
416,12/29/17,WAS,HOU,Kelly Oubre Jr.,10.52,21,5.37,4,1.18,1,0.98,1,0.95,3,0.34,0,1.33,3,2.61,3,3.66,9,8.45,18,0.78,3,2.28,0
416,12/29/17,WAS,HOU,Jason Smith,3.05,0,1.66,0,0.24,0,0.56,0,0.2,0,0.24,0,0.23,0,1.38,1,1.16,0,3,2,0.55,0,0.53,0
417,12/29/17,MIL,OKC,Eric Bledsoe,16.31,8,4.06,5,3.96,2,3.53,2,1.83,1,0.64,0,1.54,0,2.63,5,5.67,4,12.83,13,0.83,2,4.62,2
417,12/29/17,MIL,OKC,Thon Maker,3.37,3,3.93,5,0.62,1,0.74,0,0.57,0,0.84,1,0.35,1,2.41,2,1.2,1,3.07,4,0.99,2,0.94,2
417,12/29/17,MIL,OKC,John Henson,8.27,18,6.86,6,1.05,2,1.42,0,0.59,0,1.28,4,0,0,2.88,4,3.62,8,5.97,12,1.85,1,2.02,5
417,12/29/17,MIL,OKC,Khris Middleton,19.44,20,5.38,6,4.01,3,2.8,1,1.29,1,0.17,1,2.17,3,3.64,3,7.04,8,15.67,18,0.55,0,3.59,2
